Game 419: Score = 984, Max Tile = 64, Time = 0.0328 seconds
Game 420: Score = 816, Max Tile = 64, Time = 0.0359 seconds
Game 421: Score = 1140, Max Tile = 128, Time = 0.0579 seconds
Game 422: Score = 2184, Max Tile = 256, Time = 0.0501 seconds
Game 423: Score = 664, Max Tile = 64, Time = 0.0414 seconds
Game 424: Score = 1300, Max Tile = 128, Time = 0.0348 seconds
Game 425: Score = 676, Max Tile = 64, Time = 0.0272 seconds
Game 426: Score = 640, Max Tile = 64, Time = 0.0254 seconds
Game 427: Score = 1980, Max Tile = 256, Time = 0.0464 seconds
Game 428: Score = 1576, Max Tile = 128, Time = 0.0606 seconds
Game 429: Score = 1264, Max Tile = 128, Time = 0.0660 seconds
Game 430: Score = 776, Max Tile = 64, Time = 0.0454 seconds
Game 431: Score = 1168, Max Tile = 128, Time = 0.0438 seconds
Game 432: Score = 1248, Max Tile = 128, Time = 0.0429 seconds
Game 433: Score = 1576, Max Tile = 128, Time = 0.0414 seconds
Game 434: Score = 172, Max Tile = 16, Time = 0.0098 seconds
Game 435: Score = 620, Max Tile = 64, Time = 0.0216 seconds
Game 436: Score = 732, Max Tile = 64, Time = 0.0238 seconds
Game 437: Score = 1192, Max Tile = 128, Time = 0.0331 seconds
Game 438: Score = 1268, Max Tile = 128, Time = 0.0337 seconds
Game 439: Score = 400, Max Tile = 32, Time = 0.0180 seconds
Game 440: Score = 408, Max Tile = 64, Time = 0.0238 seconds
Game 441: Score = 1468, Max Tile = 128, Time = 0.0463 seconds
Game 442: Score = 420, Max Tile = 32, Time = 0.0177 seconds
Game 443: Score = 1068, Max Tile = 64, Time = 0.0274 seconds
Game 444: Score = 1608, Max Tile = 128, Time = 0.0457 seconds
Game 445: Score = 1624, Max Tile = 128, Time = 0.0413 seconds
Game 446: Score = 1616, Max Tile = 128, Time = 0.0384 seconds
Game 447: Score = 376, Max Tile = 32, Time = 0.0160 seconds
Game 448: Score = 696, Max Tile = 64, Time = 0.0325 seconds
Game 449: Score = 1264, Max Tile = 128, Time = 0.0367 seconds
Game 450: Score = 600, Max Tile = 64, Time = 0.0129 seconds
Game 451: Score = 1780, Max Tile = 128, Time = 0.0925 seconds
Game 452: Score = 408, Max Tile = 32, Time = 0.0184 seconds
Game 453: Score = 1388, Max Tile = 128, Time = 0.0391 seconds
Game 454: Score = 1304, Max Tile = 128, Time = 0.0315 seconds
Game 455: Score = 1184, Max Tile = 128, Time = 0.0353 seconds
Game 456: Score = 716, Max Tile = 64, Time = 0.0065 seconds
Game 457: Score = 1372, Max Tile = 128, Time = 0.0445 seconds
Game 458: Score = 572, Max Tile = 64, Time = 0.0354 seconds
Game 459: Score = 1028, Max Tile = 64, Time = 0.0457 seconds
Game 460: Score = 556, Max Tile = 64, Time = 0.0284 seconds
Game 461: Score = 928, Max Tile = 64, Time = 0.0440 seconds
Game 462: Score = 528, Max Tile = 64, Time = 0.0283 seconds
Game 463: Score = 184, Max Tile = 16, Time = 0.0162 seconds
Game 464: Score = 2240, Max Tile = 256, Time = 0.0548 seconds
Game 465: Score = 1228, Max Tile = 128, Time = 0.0319 seconds
Game 466: Score = 728, Max Tile = 64, Time = 0.0176 seconds
Game 467: Score = 824, Max Tile = 64, Time = 0.0296 seconds
Game 468: Score = 1548, Max Tile = 128, Time = 0.0597 seconds
Game 469: Score = 344, Max Tile = 32, Time = 0.0160 seconds
Game 470: Score = 1220, Max Tile = 128, Time = 0.0229 seconds
Game 471: Score = 1012, Max Tile = 64, Time = 0.0476 seconds
Game 472: Score = 728, Max Tile = 64, Time = 0.0361 seconds
Game 473: Score = 1408, Max Tile = 128, Time = 0.0358 seconds
Game 474: Score = 1676, Max Tile = 128, Time = 0.0403 seconds
Game 475: Score = 1192, Max Tile = 128, Time = 0.0342 seconds
Game 476: Score = 1628, Max Tile = 128, Time = 0.0383 seconds
Game 477: Score = 716, Max Tile = 64, Time = 0.0208 seconds
Game 478: Score = 568, Max Tile = 64, Time = 0.0325 seconds
Game 479: Score = 1452, Max Tile = 128, Time = 0.0460 seconds
Game 480: Score = 1276, Max Tile = 128, Time = 0.0534 seconds
Game 481: Score = 628, Max Tile = 64, Time = 0.0284 seconds
Game 482: Score = 788, Max Tile = 64, Time = 0.0291 seconds
Game 483: Score = 876, Max Tile = 64, Time = 0.0289 seconds
Game 484: Score = 1016, Max Tile = 64, Time = 0.0421 seconds
Game 485: Score = 1444, Max Tile = 128, Time = 0.0490 seconds
Game 486: Score = 1492, Max Tile = 128, Time = 0.0594 seconds
Game 487: Score = 708, Max Tile = 64, Time = 0.0336 seconds
Game 488: Score = 856, Max Tile = 64, Time = 0.0342 seconds
Game 489: Score = 864, Max Tile = 64, Time = 0.0354 seconds
Game 490: Score = 980, Max Tile = 64, Time = 0.0124 seconds
Game 491: Score = 660, Max Tile = 64, Time = 0.0336 seconds
Game 492: Score = 1456, Max Tile = 128, Time = 0.0561 seconds
Game 493: Score = 580, Max Tile = 64, Time = 0.0010 seconds
Game 494: Score = 364, Max Tile = 32, Time = 0.0385 seconds
Game 495: Score = 616, Max Tile = 64, Time = 0.0299 seconds
Game 496: Score = 696, Max Tile = 64, Time = 0.0330 seconds
Game 497: Score = 644, Max Tile = 64, Time = 0.0219 seconds
Game 498: Score = 816, Max Tile = 64, Time = 0.0413 seconds
Game 499: Score = 792, Max Tile = 64, Time = 0.0354 seconds
Game 500: Score = 664, Max Tile = 64, Time = 0.0236 seconds
Game 501: Score = 272, Max Tile = 32, Time = 0.0272 seconds
Game 502: Score = 1444, Max Tile = 128, Time = 0.0695 seconds
Game 503: Score = 1160, Max Tile = 128, Time = 0.0441 seconds
Game 504: Score = 1196, Max Tile = 128, Time = 0.0470 seconds
Game 505: Score = 236, Max Tile = 32, Time = 0.0030 seconds
Game 506: Score = 1340, Max Tile = 128, Time = 0.0586 seconds
Game 507: Score = 788, Max Tile = 64, Time = 0.0440 seconds
Game 508: Score = 2336, Max Tile = 256, Time = 0.0597 seconds
Game 509: Score = 1140, Max Tile = 128, Time = 0.0460 seconds
Game 510: Score = 640, Max Tile = 64, Time = 0.0430 seconds
Game 511: Score = 744, Max Tile = 64, Time = 0.0339 seconds
Game 512: Score = 1372, Max Tile = 128, Time = 0.0546 seconds
Game 513: Score = 276, Max Tile = 32, Time = 0.0020 seconds
Game 514: Score = 688, Max Tile = 64, Time = 0.0363 seconds
Game 515: Score = 1268, Max Tile = 128, Time = 0.0437 seconds
Game 516: Score = 608, Max Tile = 64, Time = 0.0324 seconds
Game 517: Score = 2448, Max Tile = 256, Time = 0.0724 seconds
Game 518: Score = 720, Max Tile = 64, Time = 0.0418 seconds
Game 519: Score = 1268, Max Tile = 128, Time = 0.0442 seconds
Game 520: Score = 1096, Max Tile = 128, Time = 0.0117 seconds
Game 521: Score = 624, Max Tile = 64, Time = 0.0341 seconds
Game 522: Score = 1464, Max Tile = 128, Time = 0.0473 seconds
Game 523: Score = 732, Max Tile = 64, Time = 0.0308 seconds
Game 524: Score = 2768, Max Tile = 256, Time = 0.0535 seconds
Game 525: Score = 1040, Max Tile = 64, Time = 0.0229 seconds
Game 526: Score = 652, Max Tile = 64, Time = 0.0196 seconds
Game 527: Score = 1196, Max Tile = 64, Time = 0.0408 seconds
Game 528: Score = 972, Max Tile = 128, Time = 0.0510 seconds
Game 529: Score = 396, Max Tile = 32, Time = 0.0248 seconds
Game 530: Score = 1428, Max Tile = 128, Time = 0.0421 seconds
Game 531: Score = 1316, Max Tile = 128, Time = 0.0345 seconds
Game 532: Score = 476, Max Tile = 64, Time = 0.0265 seconds
Game 533: Score = 748, Max Tile = 64, Time = 0.0343 seconds
Game 534: Score = 1252, Max Tile = 128, Time = 0.0593 seconds
Game 535: Score = 1344, Max Tile = 128, Time = 0.0503 seconds
Game 536: Score = 572, Max Tile = 64, Time = 0.0158 seconds
Game 537: Score = 860, Max Tile = 64, Time = 0.0370 seconds
Game 538: Score = 320, Max Tile = 32, Time = 0.0329 seconds
Game 539: Score = 616, Max Tile = 64, Time = 0.0309 seconds
Game 540: Score = 692, Max Tile = 64, Time = 0.0394 seconds
Game 541: Score = 516, Max Tile = 64, Time = 0.0107 seconds
Game 542: Score = 976, Max Tile = 64, Time = 0.0586 seconds
Game 543: Score = 2224, Max Tile = 256, Time = 0.0813 seconds
Game 544: Score = 588, Max Tile = 64, Time = 0.0226 seconds
Game 545: Score = 1344, Max Tile = 128, Time = 0.0414 seconds
Game 546: Score = 1544, Max Tile = 128, Time = 0.0460 seconds
Game 547: Score = 628, Max Tile = 64, Time = 0.0274 seconds
Game 548: Score = 1152, Max Tile = 128, Time = 0.0538 seconds
Game 549: Score = 732, Max Tile = 64, Time = 0.0417 seconds
Game 550: Score = 1476, Max Tile = 128, Time = 0.0488 seconds
Game 551: Score = 960, Max Tile = 64, Time = 0.0274 seconds
Game 552: Score = 484, Max Tile = 32, Time = 0.0332 seconds
Game 553: Score = 396, Max Tile = 32, Time = 0.0286 seconds
Game 554: Score = 548, Max Tile = 64, Time = 0.0310 seconds
Game 555: Score = 636, Max Tile = 64, Time = 0.0416 seconds
Game 556: Score = 672, Max Tile = 64, Time = 0.0329 seconds
Game 557: Score = 756, Max Tile = 64, Time = 0.0398 seconds
Game 558: Score = 1464, Max Tile = 128, Time = 0.0415 seconds
Game 559: Score = 1504, Max Tile = 128, Time = 0.0575 seconds
Game 560: Score = 784, Max Tile = 64, Time = 0.0407 seconds
Game 561: Score = 320, Max Tile = 32, Time = 0.0153 seconds
Game 562: Score = 688, Max Tile = 64, Time = 0.0320 seconds
Game 563: Score = 1332, Max Tile = 128, Time = 0.0629 seconds
Game 564: Score = 908, Max Tile = 128, Time = 0.0413 seconds
Game 565: Score = 1368, Max Tile = 128, Time = 0.0606 seconds
Game 566: Score = 440, Max Tile = 64, Time = 0.0136 seconds
Game 567: Score = 592, Max Tile = 64, Time = 0.0402 seconds
Game 568: Score = 1356, Max Tile = 128, Time = 0.0452 seconds
Game 569: Score = 716, Max Tile = 64, Time = 0.0332 seconds
Game 570: Score = 384, Max Tile = 32, Time = 0.0200 seconds
Game 571: Score = 1088, Max Tile = 64, Time = 0.0379 seconds
Game 572: Score = 1420, Max Tile = 128, Time = 0.0440 seconds
Game 573: Score = 768, Max Tile = 64, Time = 0.0343 seconds
Game 574: Score = 984, Max Tile = 128, Time = 0.0288 seconds
Game 575: Score = 500, Max Tile = 64, Time = 0.0248 seconds
Game 576: Score = 596, Max Tile = 64, Time = 0.0215 seconds
Game 577: Score = 620, Max Tile = 64, Time = 0.0261 seconds
Game 578: Score = 892, Max Tile = 128, Time = 0.0280 seconds
Game 579: Score = 788, Max Tile = 64, Time = 0.0258 seconds
Game 580: Score = 648, Max Tile = 64, Time = 0.0335 seconds
Game 581: Score = 724, Max Tile = 64, Time = 0.0376 seconds
Game 582: Score = 2268, Max Tile = 256, Time = 0.0529 seconds
Game 583: Score = 1376, Max Tile = 128, Time = 0.0501 seconds
Game 584: Score = 1408, Max Tile = 128, Time = 0.0487 seconds
Game 585: Score = 776, Max Tile = 64, Time = 0.0343 seconds
Game 586: Score = 704, Max Tile = 64, Time = 0.0316 seconds
Game 587: Score = 428, Max Tile = 64, Time = 0.0238 seconds
Game 588: Score = 924, Max Tile = 64, Time = 0.0401 seconds
Game 589: Score = 632, Max Tile = 64, Time = 0.0264 seconds
Game 590: Score = 1296, Max Tile = 128, Time = 0.0518 seconds
Game 591: Score = 1468, Max Tile = 128, Time = 0.0367 seconds
Game 592: Score = 2372, Max Tile = 256, Time = 0.0860 seconds
Game 593: Score = 1152, Max Tile = 128, Time = 0.0589 seconds
Game 594: Score = 1336, Max Tile = 128, Time = 0.0700 seconds
Game 595: Score = 832, Max Tile = 64, Time = 0.0468 seconds
Game 596: Score = 444, Max Tile = 32, Time = 0.0356 seconds
Game 597: Score = 812, Max Tile = 64, Time = 0.0300 seconds
Game 598: Score = 1300, Max Tile = 128, Time = 0.0574 seconds
Game 599: Score = 2172, Max Tile = 256, Time = 0.0639 seconds
Game 600: Score = 348, Max Tile = 32, Time = 0.0276 seconds
Game 601: Score = 1140, Max Tile = 128, Time = 0.0463 seconds
Game 602: Score = 1012, Max Tile = 128, Time = 0.0447 seconds
Game 603: Score = 952, Max Tile = 64, Time = 0.0580 seconds
Game 604: Score = 636, Max Tile = 64, Time = 0.0388 seconds
Game 605: Score = 968, Max Tile = 128, Time = 0.0448 seconds
Game 606: Score = 696, Max Tile = 64, Time = 0.0498 seconds
Game 607: Score = 1452, Max Tile = 128, Time = 0.0422 seconds
Game 608: Score = 380, Max Tile = 32, Time = 0.0231 seconds
Game 609: Score = 880, Max Tile = 64, Time = 0.0253 seconds
Game 610: Score = 1432, Max Tile = 128, Time = 0.0498 seconds
Game 611: Score = 904, Max Tile = 64, Time = 0.0444 seconds
Game 612: Score = 636, Max Tile = 64, Time = 0.0262 seconds
Game 613: Score = 748, Max Tile = 64, Time = 0.0402 seconds
Game 614: Score = 1612, Max Tile = 128, Time = 0.0729 seconds
Game 615: Score = 348, Max Tile = 32, Time = 0.0332 seconds
Game 616: Score = 912, Max Tile = 64, Time = 0.0475 seconds
Game 617: Score = 884, Max Tile = 64, Time = 0.0516 seconds
Game 618: Score = 600, Max Tile = 64, Time = 0.0423 seconds
Game 619: Score = 1316, Max Tile = 128, Time = 0.0576 seconds
Game 620: Score = 688, Max Tile = 64, Time = 0.0187 seconds
Game 621: Score = 1076, Max Tile = 128, Time = 0.0506 seconds
Game 622: Score = 704, Max Tile = 64, Time = 0.0387 seconds
Game 623: Score = 2096, Max Tile = 256, Time = 0.0905 seconds
Game 624: Score = 972, Max Tile = 64, Time = 0.0359 seconds
Game 625: Score = 856, Max Tile = 64, Time = 0.0463 seconds
Game 626: Score = 2272, Max Tile = 256, Time = 0.0562 seconds
Game 627: Score = 1352, Max Tile = 128, Time = 0.0416 seconds
Game 628: Score = 1572, Max Tile = 128, Time = 0.0450 seconds
Game 629: Score = 836, Max Tile = 128, Time = 0.0176 seconds
Game 630: Score = 1268, Max Tile = 128, Time = 0.0336 seconds
Game 631: Score = 544, Max Tile = 64, Time = 0.0324 seconds
Game 632: Score = 1164, Max Tile = 128, Time = 0.0633 seconds
Game 633: Score = 624, Max Tile = 64, Time = 0.0349 seconds
Game 634: Score = 1300, Max Tile = 128, Time = 0.0372 seconds
Game 635: Score = 1264, Max Tile = 128, Time = 0.0468 seconds
Game 636: Score = 2604, Max Tile = 256, Time = 0.0834 seconds
Game 637: Score = 876, Max Tile = 64, Time = 0.0344 seconds
Game 638: Score = 1268, Max Tile = 128, Time = 0.0355 seconds
Game 639: Score = 444, Max Tile = 64, Time = 0.0324 seconds
Game 640: Score = 1048, Max Tile = 128, Time = 0.0475 seconds
Game 641: Score = 888, Max Tile = 64, Time = 0.0486 seconds
Game 642: Score = 396, Max Tile = 32, Time = 0.0262 seconds
Game 643: Score = 1492, Max Tile = 128, Time = 0.0496 seconds
Game 644: Score = 2044, Max Tile = 256, Time = 0.0681 seconds
Game 645: Score = 1064, Max Tile = 128, Time = 0.0420 seconds
Game 646: Score = 1948, Max Tile = 256, Time = 0.0421 seconds
Game 647: Score = 632, Max Tile = 64, Time = 0.0210 seconds
Game 648: Score = 1356, Max Tile = 128, Time = 0.0441 seconds
Game 649: Score = 1312, Max Tile = 128, Time = 0.0551 seconds
Game 650: Score = 1336, Max Tile = 128, Time = 0.0498 seconds
Game 651: Score = 1164, Max Tile = 128, Time = 0.0434 seconds
Game 652: Score = 920, Max Tile = 64, Time = 0.0269 seconds
Game 653: Score = 1152, Max Tile = 128, Time = 0.0339 seconds
Game 654: Score = 1716, Max Tile = 128, Time = 0.0571 seconds
Game 655: Score = 1648, Max Tile = 128, Time = 0.0692 seconds
Game 656: Score = 748, Max Tile = 64, Time = 0.0533 seconds
Game 657: Score = 1424, Max Tile = 128, Time = 0.0499 seconds
Game 658: Score = 824, Max Tile = 64, Time = 0.0381 seconds
Game 659: Score = 556, Max Tile = 64, Time = 0.0265 seconds
Game 660: Score = 368, Max Tile = 32, Time = 0.0296 seconds
Game 661: Score = 1056, Max Tile = 128, Time = 0.0438 seconds
Game 662: Score = 696, Max Tile = 64, Time = 0.0358 seconds
Game 663: Score = 368, Max Tile = 32, Time = 0.0214 seconds
Game 664: Score = 1324, Max Tile = 128, Time = 0.0437 seconds
Game 665: Score = 492, Max Tile = 32, Time = 0.0336 seconds
Game 666: Score = 804, Max Tile = 64, Time = 0.0348 seconds
Game 667: Score = 1336, Max Tile = 128, Time = 0.0503 seconds
Game 668: Score = 1308, Max Tile = 128, Time = 0.0243 seconds
Game 669: Score = 544, Max Tile = 64, Time = 0.0272 seconds
Game 670: Score = 1076, Max Tile = 128, Time = 0.0245 seconds
Game 671: Score = 1220, Max Tile = 128, Time = 0.0465 seconds
Game 672: Score = 972, Max Tile = 128, Time = 0.0298 seconds
Game 673: Score = 436, Max Tile = 32, Time = 0.0145 seconds
Game 674: Score = 2488, Max Tile = 256, Time = 0.0614 seconds
Game 675: Score = 688, Max Tile = 64, Time = 0.0284 seconds
Game 676: Score = 1312, Max Tile = 128, Time = 0.0610 seconds
Game 677: Score = 688, Max Tile = 64, Time = 0.0279 seconds
Game 678: Score = 1088, Max Tile = 128, Time = 0.0428 seconds
Game 679: Score = 440, Max Tile = 32, Time = 0.0374 seconds
Game 680: Score = 576, Max Tile = 64, Time = 0.0190 seconds
Game 681: Score = 1056, Max Tile = 128, Time = 0.0491 seconds
Game 682: Score = 636, Max Tile = 64, Time = 0.0262 seconds
Game 683: Score = 2928, Max Tile = 256, Time = 0.0723 seconds
Game 684: Score = 644, Max Tile = 64, Time = 0.0437 seconds
Game 685: Score = 464, Max Tile = 64, Time = 0.0331 seconds
Game 686: Score = 1476, Max Tile = 128, Time = 0.0486 seconds
Game 687: Score = 1444, Max Tile = 128, Time = 0.0501 seconds
Game 688: Score = 512, Max Tile = 64, Time = 0.0402 seconds
Game 689: Score = 604, Max Tile = 64, Time = 0.0090 seconds
Game 690: Score = 292, Max Tile = 32, Time = 0.0277 seconds
Game 691: Score = 1028, Max Tile = 64, Time = 0.0447 seconds
Game 692: Score = 1784, Max Tile = 128, Time = 0.0582 seconds
Game 693: Score = 1020, Max Tile = 64, Time = 0.0605 seconds
Game 694: Score = 1316, Max Tile = 128, Time = 0.0397 seconds
Game 695: Score = 624, Max Tile = 64, Time = 0.0321 seconds
Game 696: Score = 1052, Max Tile = 128, Time = 0.0267 seconds
Game 697: Score = 1432, Max Tile = 128, Time = 0.0449 seconds
Game 698: Score = 556, Max Tile = 64, Time = 0.0324 seconds
Game 699: Score = 1268, Max Tile = 128, Time = 0.0373 seconds
Game 700: Score = 1592, Max Tile = 128, Time = 0.0403 seconds
Game 701: Score = 1312, Max Tile = 128, Time = 0.0700 seconds
Game 702: Score = 1380, Max Tile = 128, Time = 0.0469 seconds
Game 703: Score = 432, Max Tile = 32, Time = 0.0335 seconds
Game 704: Score = 1452, Max Tile = 128, Time = 0.0496 seconds
Game 705: Score = 328, Max Tile = 32, Time = 0.0386 seconds
Game 706: Score = 1396, Max Tile = 128, Time = 0.0479 seconds
Game 707: Score = 552, Max Tile = 64, Time = 0.0209 seconds
Game 708: Score = 1768, Max Tile = 128, Time = 0.0417 seconds
Game 709: Score = 708, Max Tile = 64, Time = 0.0509 seconds
Game 710: Score = 312, Max Tile = 32, Time = 0.0360 seconds
Game 711: Score = 1092, Max Tile = 128, Time = 0.0477 seconds
Game 712: Score = 1416, Max Tile = 128, Time = 0.0487 seconds
Game 713: Score = 616, Max Tile = 64, Time = 0.0296 seconds
Game 714: Score = 1976, Max Tile = 128, Time = 0.0704 seconds
Game 715: Score = 592, Max Tile = 64, Time = 0.0377 seconds
Game 716: Score = 2456, Max Tile = 256, Time = 0.0698 seconds
Game 717: Score = 1580, Max Tile = 128, Time = 0.0734 seconds
Game 718: Score = 1300, Max Tile = 128, Time = 0.0327 seconds
Game 719: Score = 1128, Max Tile = 128, Time = 0.0397 seconds
Game 720: Score = 808, Max Tile = 64, Time = 0.0279 seconds
Game 721: Score = 1308, Max Tile = 128, Time = 0.0408 seconds
Game 722: Score = 1124, Max Tile = 128, Time = 0.0505 seconds
Game 723: Score = 1192, Max Tile = 128, Time = 0.0503 seconds
Game 724: Score = 1132, Max Tile = 128, Time = 0.0329 seconds
Game 725: Score = 536, Max Tile = 64, Time = 0.0218 seconds
Game 726: Score = 892, Max Tile = 64, Time = 0.0323 seconds
Game 727: Score = 1340, Max Tile = 128, Time = 0.0550 seconds
Game 728: Score = 1176, Max Tile = 128, Time = 0.0408 seconds
Game 729: Score = 1516, Max Tile = 128, Time = 0.0612 seconds
Game 730: Score = 1192, Max Tile = 128, Time = 0.0398 seconds
Game 731: Score = 928, Max Tile = 64, Time = 0.0319 seconds
Game 732: Score = 2252, Max Tile = 256, Time = 0.0805 seconds
Game 733: Score = 596, Max Tile = 64, Time = 0.0277 seconds
Game 734: Score = 716, Max Tile = 64, Time = 0.0256 seconds
Game 735: Score = 932, Max Tile = 64, Time = 0.0287 seconds
Game 736: Score = 480, Max Tile = 64, Time = 0.0187 seconds
Game 737: Score = 1240, Max Tile = 128, Time = 0.0440 seconds
Game 738: Score = 1484, Max Tile = 128, Time = 0.0452 seconds
Game 739: Score = 1280, Max Tile = 128, Time = 0.0464 seconds
Game 740: Score = 1080, Max Tile = 128, Time = 0.0290 seconds
Game 741: Score = 1612, Max Tile = 128, Time = 0.0496 seconds
Game 742: Score = 740, Max Tile = 64, Time = 0.0340 seconds
Game 743: Score = 868, Max Tile = 64, Time = 0.0431 seconds
Game 744: Score = 1192, Max Tile = 128, Time = 0.0412 seconds
Game 745: Score = 1356, Max Tile = 128, Time = 0.0436 seconds
Game 746: Score = 1704, Max Tile = 128, Time = 0.0575 seconds
Game 747: Score = 2724, Max Tile = 256, Time = 0.0748 seconds
Game 748: Score = 2288, Max Tile = 128, Time = 0.0794 seconds
Game 749: Score = 676, Max Tile = 64, Time = 0.0222 seconds
Game 750: Score = 1180, Max Tile = 128, Time = 0.0427 seconds
Game 751: Score = 776, Max Tile = 64, Time = 0.0191 seconds
Game 752: Score = 680, Max Tile = 64, Time = 0.0456 seconds
Game 753: Score = 596, Max Tile = 64, Time = 0.0355 seconds
Game 754: Score = 772, Max Tile = 64, Time = 0.0293 seconds
Game 755: Score = 648, Max Tile = 64, Time = 0.0432 seconds
Game 756: Score = 568, Max Tile = 64, Time = 0.0126 seconds
Game 757: Score = 768, Max Tile = 64, Time = 0.0458 seconds
Game 758: Score = 1012, Max Tile = 128, Time = 0.0306 seconds
Game 759: Score = 1492, Max Tile = 128, Time = 0.0486 seconds
Game 760: Score = 1276, Max Tile = 128, Time = 0.0440 seconds
Game 761: Score = 956, Max Tile = 64, Time = 0.0471 seconds
Game 762: Score = 600, Max Tile = 64, Time = 0.0201 seconds
Game 763: Score = 1288, Max Tile = 128, Time = 0.0339 seconds
Game 764: Score = 1380, Max Tile = 128, Time = 0.0337 seconds
Game 765: Score = 2888, Max Tile = 256, Time = 0.0566 seconds
Game 766: Score = 664, Max Tile = 64, Time = 0.0339 seconds
Game 767: Score = 1332, Max Tile = 128, Time = 0.0466 seconds
Game 768: Score = 1340, Max Tile = 128, Time = 0.0374 seconds
Game 769: Score = 320, Max Tile = 32, Time = 0.0208 seconds
Game 770: Score = 348, Max Tile = 32, Time = 0.0261 seconds
Game 771: Score = 748, Max Tile = 64, Time = 0.0460 seconds
Game 772: Score = 296, Max Tile = 32, Time = 0.0040 seconds
Game 773: Score = 520, Max Tile = 32, Time = 0.0407 seconds
Game 774: Score = 692, Max Tile = 64, Time = 0.0261 seconds
Game 775: Score = 424, Max Tile = 32, Time = 0.0271 seconds
Game 776: Score = 2100, Max Tile = 256, Time = 0.0468 seconds
Game 777: Score = 468, Max Tile = 32, Time = 0.0282 seconds
Game 778: Score = 1168, Max Tile = 128, Time = 0.0459 seconds
Game 779: Score = 620, Max Tile = 64, Time = 0.0418 seconds
Game 780: Score = 1460, Max Tile = 128, Time = 0.0633 seconds
Game 781: Score = 420, Max Tile = 64, Time = 0.0191 seconds
Game 782: Score = 772, Max Tile = 64, Time = 0.0330 seconds
Game 783: Score = 1456, Max Tile = 128, Time = 0.0576 seconds
Game 784: Score = 540, Max Tile = 32, Time = 0.0335 seconds
Game 785: Score = 1056, Max Tile = 128, Time = 0.0412 seconds
Game 786: Score = 1440, Max Tile = 128, Time = 0.0657 seconds
Game 787: Score = 620, Max Tile = 64, Time = 0.0352 seconds
Game 788: Score = 1812, Max Tile = 128, Time = 0.0743 seconds
Game 789: Score = 428, Max Tile = 32, Time = 0.0000 seconds
Game 790: Score = 1244, Max Tile = 128, Time = 0.0596 seconds
Game 791: Score = 632, Max Tile = 64, Time = 0.0419 seconds
Game 792: Score = 900, Max Tile = 64, Time = 0.0472 seconds
Game 793: Score = 744, Max Tile = 64, Time = 0.0377 seconds
Game 794: Score = 816, Max Tile = 64, Time = 0.0462 seconds
Game 795: Score = 1416, Max Tile = 128, Time = 0.0409 seconds
Game 796: Score = 548, Max Tile = 64, Time = 0.0283 seconds
Game 797: Score = 2720, Max Tile = 256, Time = 0.0640 seconds
Game 798: Score = 620, Max Tile = 64, Time = 0.0364 seconds
Game 799: Score = 636, Max Tile = 64, Time = 0.0050 seconds
Game 800: Score = 524, Max Tile = 32, Time = 0.0369 seconds
Game 801: Score = 764, Max Tile = 64, Time = 0.0412 seconds
Game 802: Score = 348, Max Tile = 32, Time = 0.0262 seconds
Game 803: Score = 1312, Max Tile = 128, Time = 0.0446 seconds
Game 804: Score = 724, Max Tile = 64, Time = 0.0415 seconds
Game 805: Score = 1188, Max Tile = 64, Time = 0.0503 seconds
Game 806: Score = 2608, Max Tile = 256, Time = 0.0591 seconds
Game 807: Score = 696, Max Tile = 64, Time = 0.0384 seconds
Game 808: Score = 824, Max Tile = 64, Time = 0.0423 seconds
Game 809: Score = 1048, Max Tile = 64, Time = 0.0429 seconds
Game 810: Score = 1400, Max Tile = 128, Time = 0.0675 seconds
Game 811: Score = 1060, Max Tile = 128, Time = 0.0658 seconds
Game 812: Score = 1308, Max Tile = 128, Time = 0.0502 seconds
Game 813: Score = 728, Max Tile = 64, Time = 0.0475 seconds
Game 814: Score = 760, Max Tile = 64, Time = 0.0275 seconds
Game 815: Score = 1560, Max Tile = 128, Time = 0.0580 seconds
Game 816: Score = 1220, Max Tile = 128, Time = 0.0409 seconds
Game 817: Score = 560, Max Tile = 64, Time = 0.0091 seconds
Game 818: Score = 420, Max Tile = 64, Time = 0.0303 seconds
Game 819: Score = 832, Max Tile = 64, Time = 0.0288 seconds
Game 820: Score = 1036, Max Tile = 64, Time = 0.0409 seconds
Game 821: Score = 1352, Max Tile = 128, Time = 0.0541 seconds
Game 822: Score = 1068, Max Tile = 128, Time = 0.0240 seconds
Game 823: Score = 572, Max Tile = 64, Time = 0.0288 seconds
Game 824: Score = 444, Max Tile = 32, Time = 0.0264 seconds
Game 825: Score = 1596, Max Tile = 128, Time = 0.0650 seconds
Game 826: Score = 644, Max Tile = 64, Time = 0.0323 seconds
Game 827: Score = 944, Max Tile = 64, Time = 0.0418 seconds
Game 828: Score = 552, Max Tile = 64, Time = 0.0282 seconds
Game 829: Score = 680, Max Tile = 64, Time = 0.0185 seconds
Game 830: Score = 704, Max Tile = 64, Time = 0.0305 seconds
Game 831: Score = 1504, Max Tile = 128, Time = 0.0735 seconds
Game 832: Score = 1292, Max Tile = 128, Time = 0.0587 seconds
Game 833: Score = 1080, Max Tile = 128, Time = 0.0284 seconds
Game 834: Score = 696, Max Tile = 64, Time = 0.0380 seconds
Game 835: Score = 1360, Max Tile = 128, Time = 0.0475 seconds
Game 836: Score = 360, Max Tile = 32, Time = 0.0202 seconds
